get_date,lat,lng,speed,line_no,y,dist
2018-01-01 6:33,35.17972,128.95782,0,13395,0:07:18,7.972167845
2018-01-01 6:33,35.17972,128.95784,0,13395,0:07:15,7.973986116
2018-01-01 6:34,35.17972,128.95784,0,13395,0:07:12,7.973986116
2018-01-01 6:34,35.17969,128.95784,8,13395,0:07:09,7.977323011
2018-01-01 6:34,35.17957,128.95784,17,13395,0:07:06,7.990670591
2018-01-01 6:34,35.17937,128.95786,30,13395,0:07:03,8.012990743
2018-01-01 6:34,35.17912,128.95787,36,13395,0:07:00,8.040813059
2018-01-01 6:34,35.17878,128.95792,48,13395,0:06:57,8.078903419
2018-01-01 6:34,35.17839,128.95798,54,13395,0:06:54,8.122624679
2018-01-01 6:34,35.17795,128.95808,61,13395,0:06:51,8.172403086
2018-01-01 6:34,35.17748,128.95822,63,13395,0:06:48,8.226208281
2018-01-01 6:34,35.17699,128.9584,67,13395,0:06:45,8.283114756
2018-01-01 6:34,35.17649,128.95859,67,13395,0:06:42,8.341350633
2018-01-01 6:34,35.17598,128.95877,67,13395,0:06:39,8.400391254
2018-01-01 6:34,35.17548,128.95895,67,13395,0:06:36,8.458364008
2018-01-01 6:34,35.17498,128.95915,68,13395,0:06:33,8.516876115
2018-01-01 6:34,35.17447,128.95934,68,13395,0:06:30,8.576175273
2018-01-01 6:34,35.17397,128.9595,67,13395,0:06:27,8.63366126
2018-01-01 6:34,35.17346,128.95967,67,13395,0:06:24,8.692456488
2018-01-01 6:34,35.17295,128.95982,68,13395,0:06:21,8.750800086
2018-01-01 6:34,35.17244,128.95993,66,13395,0:06:18,8.808402205
2018-01-01 6:34,35.17193,128.95999,66,13395,0:06:15,8.865391129
2018-01-01 6:35,35.17143,128.96004,62,13395,0:06:12,8.921191543
2018-01-01 6:35,35.17096,128.96007,60,13395,0:06:09,8.973540677
2018-01-01 6:35,35.17051,128.96005,53,13395,0:06:06,9.023627125
2018-01-01 6:35,35.17014,128.96001,43,13395,0:06:03,9.064942554
2018-01-01 6:35,35.16988,128.95999,27,13395,0:06:00,9.093919428
2018-01-01 6:35,35.16973,128.95998,19,13395,0:05:57,9.11062866
