get_date,lat,lng,speed,line_no,y,dist
2018-01-05 6:37,35.17974,128.95787,0,13395,0:06:21,8.015379056
2018-01-05 6:37,35.17974,128.95787,0,13395,0:06:18,8.015379056
2018-01-05 6:37,35.17974,128.95787,0,13395,0:06:15,8.015379056
2018-01-05 6:37,35.17974,128.95787,0,13395,0:06:12,8.015379056
2018-01-05 6:37,35.17974,128.95789,0,13395,0:06:09,8.017197327
2018-01-05 6:37,35.17973,128.95789,0,13395,0:06:06,8.018309625
2018-01-05 6:37,35.17969,128.95789,11,13395,0:06:03,8.022758819
2018-01-05 6:37,35.17956,128.95789,19,13395,0:06:00,8.037218697
2018-01-05 6:37,35.17935,128.9579,31,13395,0:05:57,8.060594648
2018-01-05 6:37,35.17907,128.95793,41,13395,0:05:54,8.091858198
2018-01-05 6:37,35.17871,128.95796,49,13395,0:05:51,8.131993718
2018-01-05 6:37,35.1783,128.95804,57,13395,0:05:48,8.17817429
2018-01-05 6:37,35.17783,128.95815,63,13395,0:05:45,8.231400276
2018-01-05 6:37,35.17734,128.9583,66,13395,0:05:42,8.287583137
2018-01-05 6:37,35.17682,128.95847,71,13395,0:05:39,8.347452089
2018-01-05 6:38,35.1763,128.95866,70,13395,0:05:36,8.40781606
2018-01-05 6:38,35.17577,128.95886,71,13395,0:05:33,8.469508501
2018-01-05 6:38,35.17525,128.95905,70,13395,0:05:30,8.529872536
2018-01-05 6:38,35.17472,128.95924,71,13395,0:05:27,8.591303208
2018-01-05 6:38,35.17419,128.95944,71,13395,0:05:24,8.652995753
2018-01-05 6:38,35.17365,128.95961,71,13395,0:05:21,8.715016701
2018-01-05 6:38,35.17312,128.95976,70,13395,0:05:18,8.775525492
2018-01-05 6:38,35.1726,128.95988,67,13395,0:05:15,8.834385066
2018-01-05 6:38,35.17208,128.95998,68,13395,0:05:12,8.892934849
2018-01-05 6:38,35.17157,128.96002,65,13395,0:05:09,8.949778529
2018-01-05 6:38,35.17109,128.96005,61,13395,0:05:06,9.003238481
2018-01-05 6:38,35.17064,128.96005,58,13395,0:05:03,9.053291906
2018-01-05 6:38,35.17022,128.96002,50,13395,0:05:00,9.100088002
2018-01-05 6:38,35.16989,128.96001,36,13395,0:04:57,9.136805107
2018-01-05 6:38,35.16966,128.95998,29,13395,0:04:54,9.162532979
2018-01-05 6:38,35.16944,128.95985,31,13395,0:04:51,9.189708825
2018-01-05 6:38,35.16928,128.95961,36,13395,0:04:48,9.217867777
2018-01-05 6:38,35.16912,128.95927,43,13395,0:04:45,9.253539036
2018-01-05 6:38,35.16896,128.95889,50,13395,0:04:42,9.292404766
2018-01-05 6:38,35.16879,128.95845,54,13395,0:04:39,9.336655619
2018-01-05 6:39,35.16861,128.95798,57,13395,0:04:36,9.383848313
2018-01-05 6:39,35.16842,128.95746,60,13395,0:04:33,9.435638076
2018-01-05 6:39,35.16823,128.95692,64,13395,0:04:30,9.489093318
2018-01-05 6:39,35.16804,128.95639,58,13395,0:04:27,9.541714707
2018-01-05 6:39,35.16788,128.95592,50,13395,0:04:24,9.588007833
2018-01-05 6:39,35.16773,128.95552,42,13395,0:04:21,9.62802288
2018-01-05 6:39,35.16762,128.95522,31,13395,0:04:18,9.657919329
2018-01-05 6:39,35.16754,128.955,21,13395,0:04:15,9.67981317
2018-01-05 6:39,35.16749,128.95486,15,13395,0:04:12,9.693704833
2018-01-05 6:39,35.16744,128.95473,18,13395,0:04:09,9.706768352
2018-01-05 6:39,35.16734,128.95448,30,13395,0:04:06,9.732075612
2018-01-05 6:39,35.1672,128.95416,43,13395,0:04:03,9.765077377
2018-01-05 6:39,35.16703,128.95375,50,13395,0:04:00,9.806879019
2018-01-05 6:39,35.16684,128.95326,58,13395,0:03:57,9.856191792
2018-01-05 6:39,35.16663,128.95271,66,13395,0:03:54,9.911388297
2018-01-05 6:39,35.1664,128.9521,69,13395,0:03:51,9.972470146
2018-01-05 6:39,35.16617,128.95152,69,13395,0:03:48,10.0310862
2018-01-05 6:39,35.16595,128.95093,68,13395,0:03:45,10.0900516
2018-01-05 6:39,35.16573,128.95033,67,13395,0:03:42,10.14984563
2018-01-05 6:39,35.16552,128.94975,67,13395,0:03:39,10.20752589
2018-01-05 6:40,35.1653,128.94919,65,13395,0:03:36,10.26402113
2018-01-05 6:40,35.1651,128.94865,58,13395,0:03:33,10.31792752
2018-01-05 6:40,35.16492,128.94817,56,13395,0:03:30,10.36594695
2018-01-05 6:40,35.16476,128.94774,43,13395,0:03:27,10.40890663
2018-01-05 6:40,35.16465,128.9474,36,13395,0:03:24,10.44215601
2018-01-05 6:40,35.16457,128.94717,21,13395,0:03:21,10.46488434
2018-01-05 6:40,35.16457,128.94701,19,13395,0:03:18,10.47943323
2018-01-05 6:40,35.1647,128.94687,23,13395,0:03:15,10.49869842
2018-01-05 6:40,35.16491,128.94678,33,13395,0:03:12,10.52344881
2018-01-05 6:40,35.1652,128.94662,42,13395,0:03:09,10.55883467
2018-01-05 6:40,35.16551,128.94646,46,13395,0:03:06,10.59625956
2018-01-05 6:40,35.16586,128.94627,50,13395,0:03:03,10.63885133
2018-01-05 6:40,35.16623,128.94608,52,13395,0:03:00,10.68348556
2018-01-05 6:40,35.1666,128.94586,53,13395,0:02:57,10.72924479
2018-01-05 6:40,35.16696,128.94565,49,13395,0:02:54,10.77360734
2018-01-05 6:40,35.16726,128.94554,36,13395,0:02:51,10.80844307
2018-01-05 6:40,35.1675,128.94553,28,13395,0:02:48,10.83515371
2018-01-05 6:40,35.16768,128.94551,21,13395,0:02:45,10.8552575
2018-01-05 6:40,35.16778,128.94534,23,13395,0:02:42,10.87430108
2018-01-05 6:40,35.16781,128.94508,30,13395,0:02:39,10.89817641
2018-01-05 6:41,35.16776,128.94479,32,13395,0:02:36,10.92512533
2018-01-05 6:41,35.16758,128.94453,38,13395,0:02:33,10.95610522
2018-01-05 6:41,35.1673,128.94435,40,13395,0:02:30,10.99128827
2018-01-05 6:41,35.16706,128.94421,30,13395,0:02:27,11.02086328
2018-01-05 6:41,35.16687,128.94409,30,13395,0:02:24,11.0446475
2018-01-05 6:41,35.1666,128.94392,42,13395,0:02:21,11.07842423
2018-01-05 6:41,35.16627,128.94373,49,13395,0:02:18,11.1189926
2018-01-05 6:41,35.16589,128.9435,56,13395,0:02:15,11.16615093
2018-01-05 6:41,35.16549,128.94327,58,13395,0:02:12,11.21531307
2018-01-05 6:41,35.16508,128.94302,60,13395,0:02:09,11.26626903
2018-01-05 6:41,35.16465,128.94276,62,13395,0:02:06,11.31962194
2018-01-05 6:41,35.16421,128.94252,62,13395,0:02:03,11.37320826
2018-01-05 6:41,35.16378,128.94226,60,13395,0:02:00,11.42656129
2018-01-05 6:41,35.16338,128.94202,56,13395,0:01:57,11.47611733
2018-01-05 6:41,35.163,128.9418,49,13395,0:01:54,11.52287981
2018-01-05 6:41,35.16269,128.9416,44,13395,0:01:51,11.56186321
2018-01-05 6:41,35.16238,128.94139,46,13395,0:01:48,11.60127906
2018-01-05 6:41,35.16211,128.9411,49,13395,0:01:45,11.64124571
2018-01-05 6:41,35.16192,128.94069,50,13395,0:01:42,11.68410164
