get_date,lat,lng,speed,line_no,y,day
2018-01-02 6:42,35.16297,128.94179,47,13395,0:02:03,3
2018-01-02 6:42,35.16268,128.94159,42,13395,0:02:00,3
2018-01-02 6:42,35.16238,128.94139,44,13395,0:01:57,3
2018-01-02 6:42,35.16212,128.9411,45,13395,0:01:54,3
2018-01-02 6:42,35.16194,128.94073,47,13395,0:01:51,3
2018-01-02 6:42,35.16184,128.94029,47,13395,0:01:48,3
2018-01-02 6:42,35.1618,128.93985,48,13395,0:01:45,3
2018-01-02 6:42,35.16177,128.93941,46,13395,0:01:42,3
2018-01-02 6:42,35.16173,128.93896,49,13395,0:01:39,3
2018-01-02 6:43,35.16169,128.93851,48,13395,0:01:36,3
2018-01-02 6:43,35.16166,128.93808,45,13395,0:01:33,3
2018-01-02 6:43,35.16164,128.93764,46,13395,0:01:30,3
2018-01-02 6:43,35.16169,128.93723,44,13395,0:01:27,3
2018-01-02 6:43,35.16177,128.93681,43,13395,0:01:24,3
2018-01-02 6:43,35.16187,128.93645,39,13395,0:01:21,3
2018-01-02 6:43,35.16195,128.9361,38,13395,0:01:18,3
2018-01-02 6:43,35.16202,128.93575,39,13395,0:01:15,3
2018-01-02 6:43,35.16213,128.93539,40,13395,0:01:12,3
2018-01-02 6:43,35.16232,128.93512,36,13395,0:01:09,3
2018-01-02 6:43,35.16256,128.93497,32,13395,0:01:06,3
2018-01-02 6:43,35.16276,128.93491,22,13395,0:01:03,3
2018-01-02 6:43,35.16293,128.93488,25,13395,0:01:00,3
2018-01-02 6:43,35.16318,128.93484,37,13395,0:00:57,3
2018-01-02 6:43,35.16348,128.9348,42,13395,0:00:54,3
2018-01-02 6:43,35.16383,128.93475,48,13395,0:00:51,3
2018-01-02 6:43,35.16422,128.93472,51,13395,0:00:48,3
2018-01-02 6:43,35.16463,128.9348,56,13395,0:00:45,3
2018-01-02 6:43,35.16505,128.93494,53,13395,0:00:42,3
2018-01-02 6:43,35.16544,128.93507,52,13395,0:00:39,3
2018-01-02 6:44,35.16584,128.93509,51,13395,0:00:36,3
2018-01-02 6:44,35.16621,128.93504,45,13395,0:00:33,3
2018-01-02 6:44,35.16652,128.93501,37,13395,0:00:30,3
2018-01-02 6:44,35.16681,128.93497,40,13395,0:00:27,3
2018-01-02 6:44,35.16713,128.93503,43,13395,0:00:24,3
